要保人ID,高資產機率
C009194,0.215385181
C008771,0.202625423
C006793,0.223408208
C000525,0.103696469
C004091,0.23535105
C005050,0.235752539
C009364,0.203614815
C005285,0.203943741
C012037,0.218511085
C009313,0.182716963
C001548,0.583742634
C008110,0.169602285
C005605,0.22142823
C007681,0.193426433
C002145,0.118590183
C007714,0.125991193
C000974,0.165234658
C004182,0.153391255
C009888,0.152703442
C001364,0.133171109
C002480,0.301548768
C012239,0.144800377
C011315,0.12694759
C005521,0.340858117
C005785,0.375716682
C002314,0.545696038
C000686,0.445216141
C010179,0.438674648
C009319,0.731275523
C009769,0.374460354
C010521,0.501690445
C001544,0.400869634
C002168,0.371134826
C006292,0.393489336
C001477,0.320978543
C004396,0.328986952
C004621,0.253463729
C011364,0.427882172
C006457,0.086101676
C002476,0.202878502
C007438,0.226877874
C003907,0.253509227
C007884,0.27711238
C008546,0.325608572
C011678,0.229778087
C000581,0.274634282
C012016,0.432285502
C004660,0.175143725
C004145,0.123852991
C004291,0.207933507
C002157,0.174167764
C004549,0.237680522
C010945,0.060984806
C000019,0.338195602
C008001,0.253744373
C010412,0.306048826
C011660,0.161753225
C012118,0.138563262
C011516,0.121473911
C011299,0.228039076
C009985,0.352939936
C002319,0.278623129
C005296,0.163710104
C004607,0.228009395
C009862,0.227819087
C008913,0.041895805
C001359,0.406473082
C001762,0.192896542
C010307,0.291919353
C000149,0.225987382
C001400,0.245331371
C012288,0.183710782
C011694,0.392294294
C009812,0.204173288
C005643,0.254871891
C001456,0.254525246
C002902,0.399572335
C001226,0.273764413
C009099,0.159905704
C010435,0.220179947
C001559,0.159555949
C001778,0.163729248
C009948,0.442062141
C012146,0.176844293
C004898,0.200225745
C003919,0.212104441
C000591,0.197150231
C007861,0.304270303
C003933,0.179595941
C010401,0.226701116
C002253,0.244589681
C007038,0.377011288
C000024,0.182407595
C003670,0.155430875
C004169,0.342364885
C007429,0.160298451
C011048,0.23686742
C008410,0.246021166
C004698,0.138599011
C003214,0.192517309
C004995,0.503152502
C004424,0.130509746
C009450,0.135961273
C000453,0.132206638
C006456,0.320641573
C001964,0.099076572
C002553,0.094936906
C000241,0.122129253
C007640,0.098541312
C002419,0.116044589
C002937,0.230434801
C002268,0.091924102
C002090,0.074705129
C002469,0.067680609
C008429,0.150526973
C004184,0.105500063
C006469,0.06280805
C003212,0.137278196
C004036,0.219167994
C003684,0.14752161
C007659,0.310176743
C003478,0.142677343
C006675,0.216595586
C000707,0.195662144
C004736,0.419616086
C008162,0.380219007
C008915,0.325788865
C008721,0.265845021
C007757,0.386032705
C008032,0.294196077
C003914,0.387007224
C002703,0.296809098
C009653,0.268379328
C009782,0.264389684
C007478,0.280821679
C005058,0.383911933
C004327,0.308550543
C007887,0.448635349
C010012,0.318573354
C010150,0.081623987
C006266,0.457500126
C003953,0.456317491
C012199,0.505003059
C004089,0.382862881
C008795,0.271679549
C004219,0.487482995
C008798,0.325924773
C005729,0.245080036
C010550,0.183739116
C001488,0.367817677
C003416,0.221171341
C005710,0.199237853
C010573,0.243765239
C006236,0.134786341
C012338,0.126193154
C006763,0.230371652
C004117,0.306554853
C010268,0.555809195
C005510,0.215471598
C009972,0.457116703
C002650,0.281196764
C001973,0.228619475
C009567,0.47115932
C001115,0.024721509
C008505,0.218030927
C006776,0.238312905
C003226,0.251550868
C010879,0.376458513
C004754,0.267274172
C003991,0.357611658
C000434,0.347691797
C008457,0.214743756
C009762,0.346051569
C005511,0.315007669
C000152,0.337084659
C007216,0.19921121
C002286,0.208421398
C011313,0.207401417
C006138,0.280412034
C011005,0.248873987
C008091,0.387790841
C011731,0.882646589
C008753,0.159452738
C000104,0.209315846
C001229,0.091537247
C002651,0.1588444
C008128,0.135089601
C010529,0.143865126
C004882,0.144919414
C007472,0.167808979
C010895,0.099877791
C000191,0.096453134
C010500,0.147342089
C009760,0.307308308
C005744,0.394905845
C003358,0.367412547
C004779,0.305408287
C003433,0.512258746
C003048,0.498396011
C000856,0.053853431
C003224,0.454197311
C003579,0.078163254
C001760,0.426808072
C000701,0.310418334
C003239,0.634335419
C011054,0.232040362
C002573,0.379239155
C002623,0.357963392
C008808,0.499922033
C011404,0.448093604
C007078,0.301111492
C006755,0.387104005
C011540,0.479152206
C000201,0.330229904
C007515,0.290530981
C004037,0.288760043
C011524,0.271263887
C000418,0.341911842
C008467,0.427095515
C003297,0.309712034
C002085,0.305929642
C000131,0.352473782
C011928,0.338064792
C009967,0.414681076
C003220,0.221189321
C007013,0.332753293
C007043,0.234230089
C001316,0.193490531
C003922,0.226122138
C005737,0.325334694
C006605,0.334062828
C010065,0.194481853
C008695,0.254818803
C003516,0.195242911
C010982,0.188040361
C012103,0.226383574
C006360,0.207082769
C002654,0.281690561
C007885,0.165563357
C000971,0.11456276
C002640,0.201648306
C010469,0.214395159
C012102,0.215134536
C008161,0.163956572
C005859,0.227663559
C011487,0.126505235
C005850,0.290088398
C000176,0.096957484
C000823,0.266928978
C010691,0.324541628
C001870,0.276458455
C006032,0.505991396
C011374,0.356663182
C003100,0.277970216
C004989,0.359213731
C005538,0.285324597
C011949,0.322865501
C009894,0.221476358
C005571,0.354003079
C008609,0.207397997
C007485,0.436350194
C000754,0.1452918
C001826,0.379028949
C003140,0.291984242
C010850,0.202984507
C010330,0.356003292
C011562,0.307377958
C006041,0.247479661
C002250,0.260461269
C007236,0.237004299
C000087,0.26425306
C006489,0.254807792
C008965,0.328624383
C010493,0.304807204
C002637,0.259510349
C001089,0.376463722
C006572,0.33807508
C006660,0.181327431
C002246,0.399446565
C005382,0.299573168
C007624,0.200075891
C000281,0.160908054
C000886,0.222037512
C010220,0.197676245
C003194,0.161473146
C001267,0.211465316
C008229,0.10771895
C009850,0.18834226
C004789,0.278960061
C000945,0.443292718
C001985,0.156418905
C004931,0.171899715
C002626,0.100587118
C009036,0.166061766
C011973,0.22259245
C004924,0.177269398
C000904,0.33346768
C011147,0.133977041
C008544,0.171731453
C009561,0.149646539
C012241,0.157298927
C006161,0.175154687
C010559,0.129276106
C002850,0.205136404
C002862,0.128602344
C012242,0.110340713
C008741,0.073167451
C011292,0.321341903
C003686,0.502544185
C004369,0.140615447
C008518,0.186500043
C002956,0.213089419
C004093,0.054336781
C003362,0.392203674
C002078,0.572751924
C004484,0.20572485
C007081,0.3504003
C005422,0.625762292
C003695,0.27202068
C000951,0.345016335
C011231,0.204412695
C011197,0.194725762
C000711,0.395295044
C010557,0.230013698
C006402,0.259524516
C004991,0.158839162
C011553,0.247614831
C001748,0.427551626
C001432,0.88477865
C003368,0.23649184
C006240,0.218270862
C001881,0.242526462
C003171,0.401551021
C010899,0.284932367
C007566,0.387971973
C006377,0.250509006
C004349,0.159475002
C010487,0.225612752
C003802,0.147351067
C007635,0.12546639
C000915,0.174195609
C000635,0.107817549
C006997,0.319869063
C007354,0.134365187
C011730,0.142731438
C006407,0.187075221
C009201,0.179229672
C006558,0.079387084
C009352,0.140737934
C008290,0.339607962
C011311,0.182928709
C011681,0.115290517
C011648,0.157301924
C000977,0.269462459
C006867,0.130358015
C003262,0.122989848
C001361,0.180836386
C007950,0.380362649
C003088,0.391585701
C004534,0.337818467
C006251,0.272969126
C000127,0.304182161
C000833,0.350170473
C004255,0.243182887
C007707,0.187155472
C006580,0.260186989
C003060,0.415364024
C010751,0.190010701
C001356,0.249177185
C001024,0.409067305
C009559,0.344498208
C002918,0.221487645
C011405,0.305819684
C009423,0.530887991
C009156,0.339728227
C002069,0.269699854
C005644,0.239244824
C002942,0.390222319
C000596,0.200814091
C002450,0.272518012
C001998,0.330331943
C006853,0.561090091
C002905,0.153077068
C011485,0.271524211
C007702,0.217150918
C000908,0.225385914
C002255,0.429306109
C009040,0.290943552
C007915,0.286305746
C007969,0.251775677
C001703,0.215521229
C008912,0.213026044
C005892,0.213374643
C012347,0.256642704
C008831,0.190636022
C010769,0.184133708
C003714,0.333309283
C001797,0.355170809
C001433,0.254193036
C002978,0.315041917
C007193,0.380291181
C006143,0.170729849
C001793,0.196806788
C002890,0.244916908
C012093,0.302252786
C005876,0.25695665
C002149,0.184030099
C012193,0.160556394
C004018,0.402848694
C009696,0.304868155
C002417,0.07123658
C003830,0.215116175
C007856,0.095443897
C000311,0.122796669
C007061,0.08535031
C010417,0.249190946
C000808,0.121728693
C003535,0.081991783
C010696,0.14076632
C008353,0.16715021
C009897,0.125393193
C003279,0.122325554
C000220,0.319100721
C011906,0.060641627
C002110,0.198577067
C001428,0.131509716
C009459,0.169756199
C009483,0.660865317
C007030,0.458220958
C007330,0.462096075
C007929,0.527381407
C006336,0.36493455
C004300,0.390948983
C011993,0.044464651
C006468,0.53954265
C010498,0.358990452
C009514,0.241707288
C004580,0.461666273
C010867,0.346881663
C002460,0.58953775
C004764,0.374233785
C006529,0.317481986
C005771,0.399831707
C005540,0.418822324
C003737,0.236075279
C008141,0.375930807
C001736,0.423552812
C004897,0.250039028
C010654,0.351039552
C009022,0.400630402
C003519,0.196458255
C000650,0.335817722
C000848,0.451051079
C011105,0.223616111
C000356,0.2250295
C000725,0.669268485
C011780,0.545110954
C000455,0.555212974
C012321,0.35498983
C011795,0.325371853
C002756,0.669453894
C000651,0.476573973
C010687,0.401707932
C006814,0.427383176
C004239,0.548600249
C002063,0.284029428
C011764,0.404605642
C006100,0.30278078
C000658,0.640869182
C003288,0.247434471
C007494,0.376192461
C008823,0.320229
C006877,0.271574093
C001097,0.271536266
C010640,0.374051065
C008791,0.248144788
C004068,0.766081864
C010846,0.238722041
C004404,0.178248508
C012067,0.292890164
C000897,0.259380933
C010492,0.215008233
C001084,0.334111069
C006813,0.083669755
C004066,0.24353857
C006991,0.37131411
C003938,0.31905807
C009546,0.190493184
C003747,0.409426531
C006891,0.274304542
C009819,0.280144257
C002533,0.233665103
C006020,0.269784031
C011511,0.219118986
C002116,0.066239322
C005502,0.205468041
